,tconst,primaryTitle,startYear,genres,averageRating,budget,ww_gross,budget1mil,ww_gross1mil,ROI,genre_list,Mystery,Comedy,Thriller,Sci-Fi,Adventure,Animation,genre_count,top_genre_list
349,tt1272051,Space Dogs,2010,"Adventure,Animation,Comedy",5.1,25000000.0,8553835.0,25.0,8.55,-65.78465999999999,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
350,tt1272878,2 Guns,2013,"Action,Comedy,Thriller",6.7,61000000.0,131940411.0,61.0,131.94,116.29575573770492,"['Action', 'Comedy', 'Thriller']",False,True,True,False,False,False,3,Comedy
350,tt1272878,2 Guns,2013,"Action,Comedy,Thriller",6.7,61000000.0,131940411.0,61.0,131.94,116.29575573770492,"['Action', 'Comedy', 'Thriller']",False,True,True,False,False,False,3,Thriller
351,tt1273678,The Spy Next Door,2010,"Action,Comedy,Family",5.4,28000000.0,66166000.0,28.0,66.17,136.30714285714285,"['Action', 'Comedy', 'Family']",False,True,False,False,False,False,3,Comedy
352,tt1276104,Looper,2012,"Action,Drama,Sci-Fi",7.4,30000000.0,176506819.0,30.0,176.51,488.35606333333334,"['Action', 'Drama', 'Sci-Fi']",False,False,False,True,False,False,3,Sci-Fi
353,tt1277953,Madagascar 3: Europe's Most Wanted,2012,"Adventure,Animation,Comedy",6.8,145000000.0,746921274.0,145.0,746.92,415.11812,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
353,tt1277953,Madagascar 3: Europe's Most Wanted,2012,"Adventure,Animation,Comedy",6.8,145000000.0,746921274.0,145.0,746.92,415.11812,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
353,tt1277953,Madagascar 3: Europe's Most Wanted,2012,"Adventure,Animation,Comedy",6.8,145000000.0,746921274.0,145.0,746.92,415.11812,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
354,tt1279935,Date Night,2010,"Comedy,Crime,Romance",6.3,55000000.0,152263880.0,55.0,152.26,176.84341818181818,"['Comedy', 'Crime', 'Romance']",False,True,False,False,False,False,3,Comedy
355,tt1282140,Easy A,2010,"Comedy,Drama,Romance",7.0,8000000.0,75026216.0,8.0,75.03,837.8277,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
356,tt1284575,Bad Teacher,2011,"Comedy,Romance",5.6,20000000.0,216197492.0,20.0,216.2,980.98746,"['Comedy', 'Romance']",False,True,False,False,False,False,2,Comedy
357,tt1285009,The Strangers: Prey at Night,2018,Horror,5.2,5000000.0,31039126.0,5.0,31.04,520.78252,['Horror'],False,False,False,False,False,False,1,Horror
359,tt1285241,Don 2,2011,"Action,Crime,Thriller",7.1,16700000.0,6913518.0,16.7,6.91,-58.60168862275449,"['Action', 'Crime', 'Thriller']",False,False,True,False,False,False,3,Thriller
360,tt1287468,Cats & Dogs: The Revenge of Kitty Galore,2010,"Action,Comedy,Family",4.3,85000000.0,112483764.0,85.0,112.48,32.33384,"['Action', 'Comedy', 'Family']",False,True,False,False,False,False,3,Comedy
361,tt1288558,Evil Dead,2013,"Fantasy,Horror,Thriller",6.5,17000000.0,97542952.0,17.0,97.54,473.7820705882353,"['Fantasy', 'Horror', 'Thriller']",False,False,True,False,False,False,3,Horror
361,tt1288558,Evil Dead,2013,"Fantasy,Horror,Thriller",6.5,17000000.0,97542952.0,17.0,97.54,473.7820705882353,"['Fantasy', 'Horror', 'Thriller']",False,False,True,False,False,False,3,Thriller
362,tt1289401,Ghostbusters,2016,"Action,Comedy,Fantasy",5.2,144000000.0,229147509.0,144.0,229.15,59.13021458333333,"['Action', 'Comedy', 'Fantasy']",False,True,False,False,False,False,3,Comedy
363,tt1289419,N-Secure,2010,"Crime,Drama,Thriller",3.4,1600000.0,2595644.0,1.6,2.6,62.22775,"['Crime', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
364,tt1291150,Teenage Mutant Ninja Turtles,2014,"Action,Adventure,Comedy",5.8,125000000.0,485004754.0,125.0,485.0,288.0038032,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
364,tt1291150,Teenage Mutant Ninja Turtles,2014,"Action,Adventure,Comedy",5.8,125000000.0,485004754.0,125.0,485.0,288.0038032,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
367,tt1292566,How to Be Single,2016,"Comedy,Drama,Romance",6.1,38000000.0,112343513.0,38.0,112.34,195.64082368421052,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
368,tt1293847,xXx: Return of Xander Cage,2017,"Action,Adventure,Thriller",5.2,85000000.0,346118277.0,85.0,346.12,307.19797294117643,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Adventure
368,tt1293847,xXx: Return of Xander Cage,2017,"Action,Adventure,Thriller",5.2,85000000.0,346118277.0,85.0,346.12,307.19797294117643,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Thriller
370,tt1298644,The Hustle,2019,"Comedy,Crime",5.4,21000000.0,95031331.0,21.0,95.03,352.5301476190476,"['Comedy', 'Crime']",False,True,False,False,False,False,2,Comedy
371,tt1298649,The Watch,2012,"Comedy,Sci-Fi",5.7,68000000.0,68267862.0,68.0,68.27,0.3939147058823529,"['Comedy', 'Sci-Fi']",False,True,False,True,False,False,2,Comedy
371,tt1298649,The Watch,2012,"Comedy,Sci-Fi",5.7,68000000.0,68267862.0,68.0,68.27,0.3939147058823529,"['Comedy', 'Sci-Fi']",False,True,False,True,False,False,2,Sci-Fi
372,tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,"Action,Adventure,Fantasy",6.6,250000000.0,1045713802.0,250.0,1045.71,318.2855208,"['Action', 'Adventure', 'Fantasy']",False,False,False,False,True,False,3,Adventure
373,tt1300854,Iron Man 3,2013,"Action,Adventure,Sci-Fi",7.2,200000000.0,1214811252.0,200.0,1214.81,507.405626,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Adventure
373,tt1300854,Iron Man 3,2013,"Action,Adventure,Sci-Fi",7.2,200000000.0,1214811252.0,200.0,1214.81,507.405626,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Sci-Fi
374,tt1302011,Kung Fu Panda 2,2011,"Action,Adventure,Animation",7.2,150000000.0,665692281.0,150.0,665.69,343.794854,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Adventure
374,tt1302011,Kung Fu Panda 2,2011,"Action,Adventure,Animation",7.2,150000000.0,665692281.0,150.0,665.69,343.794854,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Animation
375,tt1302067,Yogi Bear,2010,"Adventure,Animation,Comedy",4.6,80000000.0,203509374.0,80.0,203.51,154.3867175,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
375,tt1302067,Yogi Bear,2010,"Adventure,Animation,Comedy",4.6,80000000.0,203509374.0,80.0,203.51,154.3867175,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
375,tt1302067,Yogi Bear,2010,"Adventure,Animation,Comedy",4.6,80000000.0,203509374.0,80.0,203.51,154.3867175,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
376,tt1305583,Our Family Wedding,2010,"Comedy,Romance",5.0,14000000.0,21409028.0,14.0,21.41,52.92162857142857,"['Comedy', 'Romance']",False,True,False,False,False,False,2,Comedy
377,tt1305591,Mars Needs Moms,2011,"Action,Adventure,Animation",5.4,150000000.0,39233678.0,150.0,39.23,-73.84421466666666,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Adventure
377,tt1305591,Mars Needs Moms,2011,"Action,Adventure,Animation",5.4,150000000.0,39233678.0,150.0,39.23,-73.84421466666666,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Animation
378,tt1306980,50/50,2011,"Comedy,Drama,Romance",7.6,8000000.0,41097853.0,8.0,41.1,413.7231625,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
379,tt1307068,Seeking a Friend for the End of the World,2012,"Adventure,Comedy,Drama",6.7,10000000.0,11681781.0,10.0,11.68,16.81781,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,3,Adventure
379,tt1307068,Seeking a Friend for the End of the World,2012,"Adventure,Comedy,Drama",6.7,10000000.0,11681781.0,10.0,11.68,16.81781,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,3,Comedy
380,tt1308728,The Happytime Murders,2018,"Action,Comedy,Crime",5.4,40000000.0,27506452.0,40.0,27.51,-31.233870000000003,"['Action', 'Comedy', 'Crime']",False,True,False,False,False,False,3,Comedy
381,tt1308729,Bullet to the Head,2012,"Action,Crime,Thriller",5.7,45000000.0,21947209.0,45.0,21.95,-51.22842444444444,"['Action', 'Crime', 'Thriller']",False,False,True,False,False,False,3,Thriller
383,tt1314170,The Child's Eye,2010,Horror,4.2,4500000.0,3858231.0,4.5,3.86,-14.261533333333334,['Horror'],False,False,False,False,False,False,1,Horror
384,tt1314655,Devil,2010,"Horror,Mystery,Thriller",6.2,10000000.0,62695489.0,10.0,62.7,526.95489,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Horror
384,tt1314655,Devil,2010,"Horror,Mystery,Thriller",6.2,10000000.0,62695489.0,10.0,62.7,526.95489,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
384,tt1314655,Devil,2010,"Horror,Mystery,Thriller",6.2,10000000.0,62695489.0,10.0,62.7,526.95489,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
386,tt1318514,Rise of the Planet of the Apes,2011,"Action,Drama,Sci-Fi",7.6,93000000.0,481800873.0,93.0,481.8,418.06545483870974,"['Action', 'Drama', 'Sci-Fi']",False,False,False,True,False,False,3,Sci-Fi
387,tt1318517,The Man Who Killed Don Quixote,2018,"Adventure,Comedy,Drama",6.4,20060000.0,2390383.0,20.06,2.39,-88.0838334995015,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,3,Adventure
387,tt1318517,The Man Who Killed Don Quixote,2018,"Adventure,Comedy,Drama",6.4,20060000.0,2390383.0,20.06,2.39,-88.0838334995015,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,3,Comedy
388,tt1319718,Little Big Soldier,2010,"Action,Adventure,Comedy",6.9,25000000.0,5186427.0,25.0,5.19,-79.254292,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
388,tt1319718,Little Big Soldier,2010,"Action,Adventure,Comedy",6.9,25000000.0,5186427.0,25.0,5.19,-79.254292,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
389,tt1320239,Burke and Hare,2010,"Comedy,Crime,History",6.2,9825000.0,4791599.0,9.82,4.79,-51.23054452926209,"['Comedy', 'Crime', 'History']",False,True,False,False,False,False,3,Comedy
390,tt1320244,The Last Exorcism,2010,"Horror,Mystery,Thriller",5.6,1800000.0,69432527.0,1.8,69.43,3757.362611111111,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Horror
390,tt1320244,The Last Exorcism,2010,"Horror,Mystery,Thriller",5.6,1800000.0,69432527.0,1.8,69.43,3757.362611111111,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
390,tt1320244,The Last Exorcism,2010,"Horror,Mystery,Thriller",5.6,1800000.0,69432527.0,1.8,69.43,3757.362611111111,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
391,tt1320253,The Expendables,2010,"Action,Adventure,Thriller",6.5,80000000.0,274470394.0,80.0,274.47,243.0879925,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Adventure
391,tt1320253,The Expendables,2010,"Action,Adventure,Thriller",6.5,80000000.0,274470394.0,80.0,274.47,243.0879925,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Thriller
392,tt1320261,Gulliver's Travels,2010,"Adventure,Comedy,Family",4.9,112000000.0,237382724.0,112.0,237.38,111.94886071428571,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Adventure
392,tt1320261,Gulliver's Travels,2010,"Adventure,Comedy,Family",4.9,112000000.0,237382724.0,112.0,237.38,111.94886071428571,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Comedy
393,tt1321509,Death at a Funeral,2010,Comedy,5.7,21000000.0,49050886.0,21.0,49.05,133.5756476190476,['Comedy'],False,True,False,False,False,False,1,Comedy
394,tt1321511,Oldboy,2013,"Action,Drama,Mystery",5.7,30000000.0,5186767.0,30.0,5.19,-82.71077666666666,"['Action', 'Drama', 'Mystery']",True,False,False,False,False,False,3,Mystery
397,tt1322269,August: Osage County,2013,"Comedy,Drama",7.2,25000000.0,74188937.0,25.0,74.19,196.75574799999998,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
398,tt1322306,Exorcismus,2010,Horror,5.0,1800000.0,3239065.0,1.8,3.24,79.94805555555556,['Horror'],False,False,False,False,False,False,1,Horror
399,tt1322312,Going the Distance,2010,"Comedy,Romance",6.3,32000000.0,42059111.0,32.0,42.06,31.434721874999997,"['Comedy', 'Romance']",False,True,False,False,False,False,2,Comedy
400,tt1322333,The Burma Conspiracy,2011,"Action,Adventure,Thriller",6.2,23600000.0,14404319.0,23.6,14.4,-38.964749999999995,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Adventure
400,tt1322333,The Burma Conspiracy,2011,"Action,Adventure,Thriller",6.2,23600000.0,14404319.0,23.6,14.4,-38.964749999999995,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Thriller
401,tt1323594,Despicable Me,2010,"Animation,Comedy,Family",7.6,69000000.0,543113985.0,69.0,543.11,687.1217173913044,"['Animation', 'Comedy', 'Family']",False,True,False,False,False,True,3,Animation
401,tt1323594,Despicable Me,2010,"Animation,Comedy,Family",7.6,69000000.0,543113985.0,69.0,543.11,687.1217173913044,"['Animation', 'Comedy', 'Family']",False,True,False,False,False,True,3,Comedy
402,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,"Adventure,Drama,Fantasy",4.9,110000000.0,712205856.0,110.0,712.21,547.4598690909091,"['Adventure', 'Drama', 'Fantasy']",False,False,False,False,True,False,3,Adventure
403,tt1325004,The Twilight Saga: Eclipse,2010,"Adventure,Drama,Fantasy",5.0,68000000.0,698491347.0,68.0,698.49,927.1931573529411,"['Adventure', 'Drama', 'Fantasy']",False,False,False,False,True,False,3,Adventure
404,tt1327194,The Lucky One,2012,"Drama,Mystery,Romance",6.5,25000000.0,99357138.0,25.0,99.36,297.428552,"['Drama', 'Mystery', 'Romance']",True,False,False,False,False,False,3,Mystery
408,tt1333125,Movie 43,2013,Comedy,4.3,6000000.0,32443111.0,6.0,32.44,440.71851666666663,['Comedy'],False,True,False,False,False,False,1,Comedy
409,tt1334102,The Resident,2011,"Drama,Horror,Mystery",5.3,20000000.0,6742156.0,20.0,6.74,-66.28922,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Horror
409,tt1334102,The Resident,2011,"Drama,Horror,Mystery",5.3,20000000.0,6742156.0,20.0,6.74,-66.28922,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Mystery
410,tt1334260,Never Let Me Go,2010,"Drama,Romance,Sci-Fi",7.1,15000000.0,9918093.0,15.0,9.92,-33.87938,"['Drama', 'Romance', 'Sci-Fi']",False,False,False,True,False,False,3,Sci-Fi
411,tt1334512,Arthur,2011,"Comedy,Romance",5.7,40000000.0,48147945.0,40.0,48.15,20.3698625,"['Comedy', 'Romance']",False,True,False,False,False,False,2,Comedy
413,tt1336608,Rock of Ages,2012,"Comedy,Drama,Musical",5.9,75000000.0,59418613.0,75.0,59.42,-20.775182666666666,"['Comedy', 'Drama', 'Musical']",False,True,False,False,False,False,4,Comedy
414,tt1336617,Cyrus,2010,"Comedy,Drama,Romance",6.3,7000000.0,9933873.0,7.0,9.93,41.91247142857143,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
416,tt1340138,Terminator Genisys,2015,"Action,Adventure,Sci-Fi",6.3,155000000.0,440603537.0,155.0,440.6,184.26034645161292,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Adventure
416,tt1340138,Terminator Genisys,2015,"Action,Adventure,Sci-Fi",6.3,155000000.0,440603537.0,155.0,440.6,184.26034645161292,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Sci-Fi
417,tt1340800,Tinker Tailor Soldier Spy,2011,"Drama,Mystery,Thriller",7.1,26200000.0,81244605.0,26.2,81.24,210.09391221374045,"['Drama', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
417,tt1340800,Tinker Tailor Soldier Spy,2011,"Drama,Mystery,Thriller",7.1,26200000.0,81244605.0,26.2,81.24,210.09391221374045,"['Drama', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
418,tt1341188,How Do You Know,2010,"Comedy,Drama,Romance",5.4,120000000.0,48668907.0,120.0,48.67,-59.442577500000006,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
420,tt1343727,Dredd,2012,"Action,Crime,Sci-Fi",7.1,50000000.0,41037742.0,50.0,41.04,-17.924515999999997,"['Action', 'Crime', 'Sci-Fi']",False,False,False,True,False,False,3,Sci-Fi
421,tt1345836,The Dark Knight Rises,2012,"Action,Adventure",8.4,250000000.0,1081071329.0,250.0,1081.07,332.4285316,"['Action', 'Adventure']",False,False,False,False,True,False,2,Adventure
422,tt1351685,Jack the Giant Slayer,2013,"Adventure,Fantasy",6.2,195000000.0,197687603.0,195.0,197.69,1.3782579487179487,"['Adventure', 'Fantasy']",False,False,False,False,True,False,2,Adventure
425,tt1355638,The Rabbi's Cat,2011,"Animation,Comedy,Fantasy",7.2,14750000.0,4208573.0,14.75,4.21,-71.46730169491525,"['Animation', 'Comedy', 'Fantasy']",False,True,False,False,False,True,3,Animation
425,tt1355638,The Rabbi's Cat,2011,"Animation,Comedy,Fantasy",7.2,14750000.0,4208573.0,14.75,4.21,-71.46730169491525,"['Animation', 'Comedy', 'Fantasy']",False,True,False,False,False,True,3,Comedy
426,tt1355644,Passengers,2016,"Drama,Romance,Sci-Fi",7.0,110000000.0,303144152.0,110.0,303.14,175.5855927272727,"['Drama', 'Romance', 'Sci-Fi']",False,False,False,True,False,False,3,Sci-Fi
428,tt1360822,Paper Birds,2010,"Comedy,Drama,History",7.0,4130000.0,2693223.0,4.13,2.69,-34.78878934624697,"['Comedy', 'Drama', 'History']",False,True,False,False,False,False,3,Comedy
430,tt1365048,3-D Sex and Zen: Extreme Ecstasy,2011,"Comedy,Drama",4.3,3500000.0,10308238.0,3.5,10.31,194.52108571428573,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
432,tt1365519,Tomb Raider,2018,"Action,Adventure,Fantasy",6.3,94000000.0,274650803.0,94.0,274.65,192.18170531914893,"['Action', 'Adventure', 'Fantasy']",False,False,False,False,True,False,3,Adventure
433,tt1366338,Lowriders,2016,"Adventure,Crime,Drama",5.6,5000000.0,6312033.0,5.0,6.31,26.24066,"['Adventure', 'Crime', 'Drama']",False,False,False,False,True,False,3,Adventure
434,tt1366344,The Sitter,2011,Comedy,5.7,25000000.0,34942188.0,25.0,34.94,39.768752,['Comedy'],False,True,False,False,False,False,1,Comedy
435,tt1366365,The Cold Light of Day,2012,"Action,Adventure,Thriller",4.9,20000000.0,16863583.0,20.0,16.86,-15.682085,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Adventure
435,tt1366365,The Cold Light of Day,2012,"Action,Adventure,Thriller",4.9,20000000.0,16863583.0,20.0,16.86,-15.682085,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Thriller
436,tt1369706,The Ward,2010,"Horror,Mystery,Thriller",5.6,10000000.0,5343820.0,10.0,5.34,-46.5618,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Horror
436,tt1369706,The Ward,2010,"Horror,Mystery,Thriller",5.6,10000000.0,5343820.0,10.0,5.34,-46.5618,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
436,tt1369706,The Ward,2010,"Horror,Mystery,Thriller",5.6,10000000.0,5343820.0,10.0,5.34,-46.5618,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
437,tt1371111,Cloud Atlas,2012,"Action,Drama,Mystery",7.4,102000000.0,130482868.0,102.0,130.48,27.924380392156863,"['Action', 'Drama', 'Mystery']",True,False,False,False,False,False,3,Mystery
438,tt1371150,This Is Where I Leave You,2014,"Comedy,Drama",6.6,19800000.0,41296320.0,19.8,41.3,108.56727272727274,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
439,tt1371155,Made in Dagenham,2010,"Biography,Comedy,Drama",7.2,7200000.0,12629471.0,7.2,12.63,75.40931944444445,"['Biography', 'Comedy', 'Drama']",False,True,False,False,False,False,3,Comedy
