,tconst,primaryTitle,startYear,genres,averageRating,budget,ww_gross,budget1mil,ww_gross1mil,numeratorROI,ROI,genre_list,History,Mystery,Western,Fantasy,Drama,Horror,Documentary,Comedy,Thriller,Music,Sport,Biography,Romance,Sci-Fi,Crime,Family,Adventure,Action,Musical,Animation,War,genre_count
738,tt1606378,A Good Day to Die Hard,2013,"Action,Thriller",5.3,92000000.0,304654182.0,92.0,304.65,212654182.0,231.14585,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
738,tt1606378,A Good Day to Die Hard,2013,"Action,Thriller",5.3,92000000.0,304654182.0,92.0,304.65,212654182.0,231.14585,Thriller,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
739,tt1606389,The Vow,2012,"Drama,Romance",6.8,30000000.0,196114570.0,30.0,196.11,166114570.0,553.7152333333333,Drama,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
739,tt1606389,The Vow,2012,"Drama,Romance",6.8,30000000.0,196114570.0,30.0,196.11,166114570.0,553.7152333333333,Romance,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
740,tt1608290,Zoolander 2,2016,"Action,Adventure,Comedy",4.7,50000000.0,56722693.0,50.0,56.72,6722693.0,13.445386000000001,Action,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
740,tt1608290,Zoolander 2,2016,"Action,Adventure,Comedy",4.7,50000000.0,56722693.0,50.0,56.72,6722693.0,13.445386000000001,Adventure,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
740,tt1608290,Zoolander 2,2016,"Action,Adventure,Comedy",4.7,50000000.0,56722693.0,50.0,56.72,6722693.0,13.445386000000001,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
741,tt1609159,SÃ¼skind,2012,"Biography,Drama,History",6.9,7080000.0,1918164.0,7.08,1.92,-5161836.0,-72.90728813559322,Biography,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
741,tt1609159,SÃ¼skind,2012,"Biography,Drama,History",6.9,7080000.0,1918164.0,7.08,1.92,-5161836.0,-72.90728813559322,Drama,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
741,tt1609159,SÃ¼skind,2012,"Biography,Drama,History",6.9,7080000.0,1918164.0,7.08,1.92,-5161836.0,-72.90728813559322,History,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
742,tt1609492,SuperclÃ¡sico,2011,Comedy,6.4,2944000.0,2701266.0,2.94,2.7,-242734.0,-8.245040760869566,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
743,tt1611224,Abraham Lincoln: Vampire Hunter,2012,"Action,Fantasy,Horror",5.9,69000000.0,116471580.0,69.0,116.47,47471580.0,68.79939130434782,Action,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
743,tt1611224,Abraham Lincoln: Vampire Hunter,2012,"Action,Fantasy,Horror",5.9,69000000.0,116471580.0,69.0,116.47,47471580.0,68.79939130434782,Fantasy,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
743,tt1611224,Abraham Lincoln: Vampire Hunter,2012,"Action,Fantasy,Horror",5.9,69000000.0,116471580.0,69.0,116.47,47471580.0,68.79939130434782,Horror,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
744,tt1613750,Kon-Tiki,2012,"Adventure,Biography,Drama",7.2,16600000.0,22842887.0,16.6,22.84,6242887.0,37.60775301204819,Adventure,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3
744,tt1613750,Kon-Tiki,2012,"Adventure,Biography,Drama",7.2,16600000.0,22842887.0,16.6,22.84,6242887.0,37.60775301204819,Biography,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3
744,tt1613750,Kon-Tiki,2012,"Adventure,Biography,Drama",7.2,16600000.0,22842887.0,16.6,22.84,6242887.0,37.60775301204819,Drama,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3
745,tt1614989,Headhunters,2011,"Action,Crime,Thriller",7.5,3333000.0,18962444.0,3.33,18.96,15629444.0,468.9302130213021,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,3
745,tt1614989,Headhunters,2011,"Action,Crime,Thriller",7.5,3333000.0,18962444.0,3.33,18.96,15629444.0,468.9302130213021,Crime,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,3
745,tt1614989,Headhunters,2011,"Action,Crime,Thriller",7.5,3333000.0,18962444.0,3.33,18.96,15629444.0,468.9302130213021,Thriller,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,3
746,tt1615065,Savages,2012,"Crime,Drama,Thriller",6.5,45000000.0,82966152.0,45.0,82.97,37966152.0,84.36922666666666,Crime,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3
746,tt1615065,Savages,2012,"Crime,Drama,Thriller",6.5,45000000.0,82966152.0,45.0,82.97,37966152.0,84.36922666666666,Drama,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3
746,tt1615065,Savages,2012,"Crime,Drama,Thriller",6.5,45000000.0,82966152.0,45.0,82.97,37966152.0,84.36922666666666,Thriller,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3
747,tt1615147,Margin Call,2011,"Drama,Thriller",7.1,3500000.0,19504039.0,3.5,19.5,16004039.0,457.2582571428572,Drama,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
747,tt1615147,Margin Call,2011,"Drama,Thriller",7.1,3500000.0,19504039.0,3.5,19.5,16004039.0,457.2582571428572,Thriller,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
748,tt1615160,The Foreigner,2017,"Action,Thriller",7.0,35000000.0,145402561.0,35.0,145.4,110402561.0,315.43588857142856,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
748,tt1615160,The Foreigner,2017,"Action,Thriller",7.0,35000000.0,145402561.0,35.0,145.4,110402561.0,315.43588857142856,Thriller,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
749,tt1615918,Alvin and the Chipmunks: Chipwrecked,2011,"Adventure,Animation,Comedy",4.3,75000000.0,342695435.0,75.0,342.7,267695435.0,356.9272466666667,Adventure,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
749,tt1615918,Alvin and the Chipmunks: Chipwrecked,2011,"Adventure,Animation,Comedy",4.3,75000000.0,342695435.0,75.0,342.7,267695435.0,356.9272466666667,Animation,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
749,tt1615918,Alvin and the Chipmunks: Chipwrecked,2011,"Adventure,Animation,Comedy",4.3,75000000.0,342695435.0,75.0,342.7,267695435.0,356.9272466666667,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
750,tt1616195,J. Edgar,2011,"Biography,Drama,Romance",6.5,35000000.0,84920539.0,35.0,84.92,49920539.0,142.63011142857144,Biography,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,3
750,tt1616195,J. Edgar,2011,"Biography,Drama,Romance",6.5,35000000.0,84920539.0,35.0,84.92,49920539.0,142.63011142857144,Drama,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,3
750,tt1616195,J. Edgar,2011,"Biography,Drama,Romance",6.5,35000000.0,84920539.0,35.0,84.92,49920539.0,142.63011142857144,Romance,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,3
751,tt1617661,Jupiter Ascending,2015,"Action,Adventure,Sci-Fi",5.3,176000000.0,183887723.0,176.0,183.89,7887723.0,4.4816607954545455,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,3
751,tt1617661,Jupiter Ascending,2015,"Action,Adventure,Sci-Fi",5.3,176000000.0,183887723.0,176.0,183.89,7887723.0,4.4816607954545455,Adventure,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,3
751,tt1617661,Jupiter Ascending,2015,"Action,Adventure,Sci-Fi",5.3,176000000.0,183887723.0,176.0,183.89,7887723.0,4.4816607954545455,Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,3
752,tt1618432,I'm in Love with a Church Girl,2013,"Crime,Drama,Romance",4.4,5000000.0,2503392.0,5.0,2.5,-2496608.0,-49.932159999999996,Crime,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,3
752,tt1618432,I'm in Love with a Church Girl,2013,"Crime,Drama,Romance",4.4,5000000.0,2503392.0,5.0,2.5,-2496608.0,-49.932159999999996,Drama,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,3
752,tt1618432,I'm in Love with a Church Girl,2013,"Crime,Drama,Romance",4.4,5000000.0,2503392.0,5.0,2.5,-2496608.0,-49.932159999999996,Romance,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,3
753,tt1618442,The Last Witch Hunter,2015,"Action,Adventure,Fantasy",6.0,90000000.0,146936910.0,90.0,146.94,56936910.0,63.26323333333333,Action,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
753,tt1618442,The Last Witch Hunter,2015,"Action,Adventure,Fantasy",6.0,90000000.0,146936910.0,90.0,146.94,56936910.0,63.26323333333333,Adventure,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
753,tt1618442,The Last Witch Hunter,2015,"Action,Adventure,Fantasy",6.0,90000000.0,146936910.0,90.0,146.94,56936910.0,63.26323333333333,Fantasy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
754,tt1619029,Jackie,2016,"Biography,Drama,History",6.7,9000000.0,24270399.0,9.0,24.27,15270399.0,169.6711,Biography,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
